	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	T31	T32	GC	BPP	Dadj	SEadj	DiffMFE.EFE	Length	AU.GCr	Ar	Ur	Gr	Cr	AAr	GGr	CCr	UUr	AGr	ACr	AUr	GAr	GCr	GUr	CAr	CGr	CUr	UAr	UGr	UCr	Hl	Steml5	Steml3	BP	BP5	BP3	Mism5	Mism3	Bulge5	Bulge3	BulgeN1.5	BulgeN1.3	BulgeN2.5	BulgeN2.3	BulgeN3.5	BulgeN3.3	BulgeN4.5	BulgeN4.3	BulgeN5.5	BulgeN5.3	BulgeN6.5	BulgeN6.3	BulgeN7.5	BulgeN7.3	AUp	GCp	GUp	MFE	MFEadj	EFE	EFEadj	CFE	CDE	MEAFE	MEA	ED	MFEadj.GC	MFEadj.BP	MEAFEadj	EDadj
ENSSSCT00000031789.2	0.00900900900900901	0.00900900900900901	0	0.018018018018018	0	0.036036036036036	0.018018018018018	0.036036036036036	0	0	0	0.0540540540540541	0	0.00900900900900901	0.0540540540540541	0.225225225225225	0	0	0	0.045045045045045	0.00900900900900901	0.045045045045045	0.0540540540540541	0.153153153153153	0.027027027027027	0.018018018018018	0	0.027027027027027	0.018018018018018	0.00900900900900901	0.018018018018018	0.108108108108108	0.634146341463415	0.365853658536585	0.0771544715447155	0.0155873380955775	0.017479674796748	123	0.576923076923077	0.121951219512195	0.24390243902439	0.32520325203252	0.308943089430894	0.016260162601626	0.0650406504065041	0.0650406504065041	0.0569105691056911	0.0487804878048781	0.024390243902439	0.032520325203252	0.024390243902439	0.178861788617886	0.0487804878048781	0.024390243902439	0.105691056910569	0.0975609756097561	0.0569105691056911	0.0975609756097561	0.024390243902439	4	52	59	45	45	45	7	14	6	8	5	6	1	1	0	0	0	0	0	0	0	1	0	0	8	28	9	-54.8	-0.445528455284553	-56.95	-0.463008130081301	-51.2	9.49	-52.4	107.77	14.29	-0.702564102564103	-0.00990063233965673	-0.426016260162602	0.116178861788618
ENSSSCT00000031976.2	0.108433734939759	0	0	0.0240963855421687	0.0240963855421687	0	0.0120481927710843	0.0843373493975904	0.0120481927710843	0.036144578313253	0	0.036144578313253	0.0120481927710843	0	0.072289156626506	0.0963855421686747	0.0481927710843374	0	0	0.036144578313253	0	0	0	0.0963855421686747	0.0240963855421687	0.036144578313253	0	0.0120481927710843	0.036144578313253	0.0120481927710843	0.0240963855421687	0.156626506024096	0.460674157303371	0.303370786516854	0.248876404494382	0.0223941203455222	0.0198876404494382	89	1.17073170731707	0.258426966292135	0.280898876404494	0.247191011235955	0.213483146067416	0.0674157303370786	0.0561797752808989	0.0674157303370786	0.0674157303370786	0.0898876404494382	0.0337078651685393	0.0561797752808989	0.0561797752808989	0.0674157303370786	0.0674157303370786	0.0449438202247191	0	0.0898876404494382	0.0786516853932584	0.101123595505618	0.0337078651685393	4	43	40	27	27	27	16	13	4	3	1	0	0	1	1	1	1	0	0	0	0	0	0	0	10	11	6	-21.7	-0.243820224719101	-23.47	-0.263707865168539	-12.8	22.15	-13.4	54.54	31.1	-0.529268292682927	-0.00903037869330004	-0.150561797752809	0.349438202247191
ENSSSCT00000020260.2	0.0606060606060606	0.0505050505050505	0	0.0303030303030303	0.0404040404040404	0	0.0404040404040404	0.0909090909090909	0.0505050505050505	0	0	0.0404040404040404	0.0101010101010101	0	0.0303030303030303	0.0808080808080808	0.0101010101010101	0	0	0.0202020202020202	0.0101010101010101	0.0101010101010101	0.0505050505050505	0.0707070707070707	0.0303030303030303	0.0505050505050505	0	0.0505050505050505	0.0404040404040404	0.0101010101010101	0.0202020202020202	0.101010101010101	0.351351351351351	0.279279279279279	0.098018018018018	0.0173972240199447	0.0194594594594595	111	1.84615384615385	0.324324324324324	0.324324324324324	0.198198198198198	0.153153153153153	0.0900900900900901	0.027027027027027	0.027027027027027	0.0720720720720721	0.0720720720720721	0.045045045045045	0.0990990990990991	0.0990990990990991	0.00900900900900901	0.0540540540540541	0.045045045045045	0	0.0810810810810811	0.0630630630630631	0.0900900900900901	0.0720720720720721	7	52	47	31	31	31	21	16	6	6	1	1	0	1	3	3	0	1	1	0	1	0	0	0	16	14	1	-24.9	-0.224324324324324	-27.06	-0.243783783783784	-22.4	10.88	-24.9	93.54	16.66	-0.638461538461538	-0.00723626852659111	-0.224324324324324	0.15009009009009
ENSSSCT00000029837.2	0.025	0.025	0	0.0375	0.025	0	0.0125	0.1	0	0.025	0	0.075	0.0125	0.0125	0.0125	0.125	0.025	0	0	0	0.0125	0	0.075	0.0875	0.025	0.0375	0	0.025	0.0375	0.0125	0.0375	0.1375	0.458823529411765	0.341176470588235	0.0442352941176471	0.023329255514327	0.0144705882352941	85	1.17948717948718	0.235294117647059	0.305882352941176	0.258823529411765	0.2	0.0470588235294118	0.0352941176470588	0.0352941176470588	0.0588235294117647	0.0470588235294118	0.0705882352941176	0.0588235294117647	0.0941176470588235	0.0470588235294118	0.0823529411764706	0.0470588235294118	0.0117647058823529	0.0941176470588235	0.0352941176470588	0.152941176470588	0.0470588235294118	5	37	43	29	29	29	8	14	3	6	0	2	2	2	0	0	1	2	0	0	0	0	0	0	12	13	4	-26.4	-0.310588235294118	-27.63	-0.325058823529412	-26.4	3.76	-26.4	79.2	5.9	-0.676923076923077	-0.010709939148073	-0.310588235294118	0.0694117647058824
ENSSSCT00000022491.2	0.028169014084507	0	0	0.028169014084507	0.0140845070422535	0.0140845070422535	0.0422535211267606	0.0563380281690141	0.0140845070422535	0.0140845070422535	0	0.0422535211267606	0	0	0.0563380281690141	0.112676056338028	0.028169014084507	0	0	0.0140845070422535	0	0.0422535211267606	0.028169014084507	0.112676056338028	0.0563380281690141	0.0422535211267606	0	0.0845070422535211	0.0422535211267606	0.028169014084507	0.0422535211267606	0.0563380281690141	0.461538461538462	0.307692307692308	0.0469230769230769	0.0250090360434175	0.0116666666666667	78	1.16666666666667	0.179487179487179	0.358974358974359	0.243589743589744	0.217948717948718	0	0.0384615384615385	0.0256410256410256	0.0641025641025641	0.0512820512820513	0.0256410256410256	0.102564102564103	0.0897435897435897	0.0769230769230769	0.0384615384615385	0.0512820512820513	0.0256410256410256	0.115384615384615	0.0256410256410256	0.128205128205128	0.0897435897435897	7	35	36	24	24	24	11	12	5	5	3	3	0	1	1	0	0	0	1	0	0	0	0	1	9	11	4	-20.2	-0.258974358974359	-21.11	-0.270641025641026	-20.2	3.66	-20.2	72.23	6.36	-0.561111111111111	-0.0107905982905983	-0.258974358974359	0.0815384615384615
ENSSSCT00000023683.2	0.0138888888888889	0.0416666666666667	0	0.0694444444444444	0	0.0138888888888889	0.0277777777777778	0.208333333333333	0	0	0	0	0.0138888888888889	0.0138888888888889	0.0138888888888889	0.111111111111111	0	0	0	0	0	0.0138888888888889	0	0.0833333333333333	0	0	0	0.0416666666666667	0.0277777777777778	0	0.0694444444444444	0.236111111111111	0.25	0.3875	0.1175	0.0225426817346316	0.024375	80	3	0.3875	0.3625	0.15	0.1	0.1125	0	0	0.075	0.05	0.0375	0.15	0.075	0.025	0.05	0.05	0	0.05	0.1	0.1	0.0375	8	36	36	31	31	31	5	5	3	3	2	1	0	2	1	0	0	0	0	0	0	0	0	0	22	6	3	-16.8	-0.21	-18.75	-0.234375	-14	9.4	-16.1	64.97	13.7	-0.84	-0.0067741935483871	-0.20125	0.17125
ENSSSCT00000026190.2	0.0375	0.025	0	0	0.025	0.05	0.025	0.075	0.025	0	0	0.075	0.025	0.0125	0.025	0.15	0.0125	0.0125	0	0.025	0	0.0125	0.05	0.075	0.05	0.0125	0	0.05	0	0	0.05	0.1	0.516483516483517	0.307692307692308	0.257142857142857	0.0217351313254142	0.0353846153846154	91	0.936170212765957	0.252747252747253	0.230769230769231	0.318681318681319	0.197802197802198	0.032967032967033	0.0549450549450549	0.032967032967033	0.032967032967033	0.0989010989010989	0.032967032967033	0.0769230769230769	0.0879120879120879	0.0879120879120879	0.0549450549450549	0.0769230769230769	0.032967032967033	0.0549450549450549	0.043956043956044	0.0989010989010989	0.043956043956044	6	43	37	28	28	28	15	9	4	6	2	4	0	1	0	1	0	0	0	0	1	0	1	0	8	12	8	-21.5	-0.236263736263736	-24.72	-0.271648351648352	-13.04	23.4	-9.8	50.5	33.69	-0.457446808510638	-0.00843799058084772	-0.107692307692308	0.37021978021978
ENSSSCT00000020066.2	0.0253164556962025	0	0	0	0.0126582278481013	0.0253164556962025	0.0126582278481013	0.139240506329114	0.0253164556962025	0.0126582278481013	0	0.0506329113924051	0	0.0253164556962025	0.0759493670886076	0.10126582278481	0.0126582278481013	0	0	0.0253164556962025	0.0253164556962025	0.0126582278481013	0.0253164556962025	0.126582278481013	0.0253164556962025	0.0253164556962025	0	0.0632911392405063	0	0.0126582278481013	0.0253164556962025	0.113924050632911	0.516483516483517	0.32967032967033	0.07	0.0219447918169336	0.0127472527472527	91	0.936170212765957	0.252747252747253	0.230769230769231	0.274725274725275	0.241758241758242	0.032967032967033	0.043956043956044	0.032967032967033	0.043956043956044	0.0989010989010989	0.0659340659340659	0.043956043956044	0.0769230769230769	0.0769230769230769	0.0659340659340659	0.10989010989011	0.010989010989011	0.0769230769230769	0.021978021978022	0.10989010989011	0.0549450549450549	7	42	37	30	30	30	12	7	5	4	4	2	0	1	0	1	0	0	0	0	0	0	0	0	12	14	4	-26.5	-0.291208791208791	-27.66	-0.303956043956044	-23.2	6.37	-26.5	81.21	9.18	-0.563829787234043	-0.00970695970695971	-0.291208791208791	0.100879120879121
ENSSSCT00000020226.2	0.102040816326531	0	0	0.0612244897959184	0.0204081632653061	0	0.0408163265306122	0.102040816326531	0	0.0408163265306122	0	0.0408163265306122	0.0204081632653061	0	0.0204081632653061	0.0816326530612245	0	0.0204081632653061	0	0.0204081632653061	0	0	0.0408163265306122	0.0612244897959184	0	0.0408163265306122	0	0.0204081632653061	0.0612244897959184	0	0.0408163265306122	0.163265306122449	0.365079365079365	0.26984126984127	0.0649206349206349	0.0304902967025913	0.026031746031746	63	1.73913043478261	0.333333333333333	0.301587301587302	0.238095238095238	0.126984126984127	0.0793650793650794	0	0	0.0158730158730159	0.0476190476190476	0.0317460317460317	0.111111111111111	0.0793650793650794	0.0476190476190476	0.111111111111111	0.0476190476190476	0.0317460317460317	0.0476190476190476	0.0793650793650794	0.142857142857143	0.0476190476190476	13	25	24	17	17	17	8	7	3	2	0	0	2	1	0	0	1	0	0	1	0	0	0	0	10	6	1	-11.6	-0.184126984126984	-13.24	-0.21015873015873	-10	4.09	-11.6	55.87	6.11	-0.504347826086956	-0.0108309990662932	-0.184126984126984	0.096984126984127
ENSSSCT00000019929.3	0.05	0.05	0.0125	0.0375	0	0.0375	0.025	0.05	0.025	0	0.0125	0.0375	0.0125	0.025	0.0375	0.1125	0.0125	0	0.0125	0.025	0.05	0.025	0.05	0.0875	0.0375	0.0125	0.025	0.025	0	0.0125	0.0125	0.0875	0.523255813953488	0.302325581395349	0.165	0.0231758752419924	0.0263953488372093	86	0.911111111111111	0.267441860465116	0.209302325581395	0.267441860465116	0.255813953488372	0.0465116279069767	0.0465116279069767	0.0581395348837209	0.0116279069767442	0.0930232558139535	0.0697674418604651	0.0465116279069767	0.127906976744186	0.0348837209302326	0.0348837209302326	0.0697674418604651	0.0116279069767442	0.104651162790698	0.0232558139534884	0.0930232558139535	0.0813953488372093	4	45	35	26	26	26	19	9	6	7	2	4	1	2	0	0	0	0	1	0	0	0	0	0	10	14	2	-20.6	-0.23953488372093	-22.87	-0.26593023255814	-16.9	14.19	-19.7	64.76	21.02	-0.457777777777778	-0.0092128801431127	-0.22906976744186	0.244418604651163
ENSSSCT00000038400.1	0	0.0266666666666667	0.0133333333333333	0.0533333333333334	0.0266666666666667	0	0.0266666666666667	0.133333333333333	0	0	0	0.0533333333333334	0	0.0266666666666667	0.0266666666666667	0.0666666666666667	0.0133333333333333	0.0266666666666667	0	0.0266666666666667	0.0266666666666667	0.0133333333333333	0.0266666666666667	0.0666666666666667	0.0266666666666667	0.0133333333333333	0	0.0266666666666667	0.0133333333333333	0.04	0.08	0.146666666666667	0.379746835443038	0.354430379746835	0.0613924050632911	0.0247085806807804	0.019746835443038	79	1.63333333333333	0.278481012658228	0.341772151898734	0.177215189873418	0.20253164556962	0.0632911392405063	0.0253164556962025	0.0253164556962025	0.0632911392405063	0.0379746835443038	0.0253164556962025	0.113924050632911	0.0759493670886076	0.0632911392405063	0	0.0506329113924051	0.0126582278481013	0.113924050632911	0.0506329113924051	0.10126582278481	0.0759493670886076	3	40	35	28	28	28	12	7	7	4	3	2	2	1	0	1	1	0	0	0	0	0	0	0	17	9	2	-15.3	-0.193670886075949	-16.86	-0.213417721518987	-15.3	4.85	-15.3	71.03	7.66	-0.51	-0.00691681735985533	-0.193670886075949	0.0969620253164557
ENSSSCT00000021539.2	0.0631578947368421	0.0421052631578947	0	0.0210526315789474	0.0210526315789474	0.0210526315789474	0.0421052631578947	0.115789473684211	0.0210526315789474	0.0105263157894737	0	0.0315789473684211	0.0315789473684211	0.0315789473684211	0.0210526315789474	0.136842105263158	0	0	0	0.0105263157894737	0	0	0.0421052631578947	0.105263157894737	0	0.0105263157894737	0	0.0736842105263158	0.0105263157894737	0	0.0315789473684211	0.105263157894737	0.390070921985816	0.24822695035461	0.0360283687943262	0.0137914218204322	0.0118439716312056	141	1.56363636363636	0.24113475177305	0.368794326241135	0.205673758865248	0.184397163120567	0.0567375886524823	0.0283687943262411	0.0283687943262411	0.099290780141844	0.0567375886524823	0.0283687943262411	0.0780141843971631	0.0921985815602837	0.049645390070922	0.0283687943262411	0.0141843971631206	0.0354609929078014	0.099290780141844	0.0638297872340425	0.0780141843971631	0.0709219858156028	44	49	46	35	35	35	14	11	6	5	3	2	1	2	0	0	1	0	1	1	0	0	0	0	17	15	3	-32.59	-0.23113475177305	-34.26	-0.242978723404255	-32.59	5.08	-32.59	131.99	7.19	-0.592545454545455	-0.00660385005065856	-0.23113475177305	0.0509929078014184
ENSSSCT00000019753.2	0.0273972602739726	0	0	0.0273972602739726	0.0136986301369863	0.0273972602739726	0.0684931506849315	0.150684931506849	0.0136986301369863	0	0.0273972602739726	0.0273972602739726	0	0.0273972602739726	0.0273972602739726	0.0547945205479452	0	0.0136986301369863	0	0	0.0136986301369863	0.0136986301369863	0.0273972602739726	0.0958904109589041	0.0136986301369863	0.0136986301369863	0	0.0958904109589041	0	0.0547945205479452	0.0273972602739726	0.136986301369863	0.354430379746835	0.354430379746835	0.117215189873418	0.0244942383048082	0.0163291139240506	79	1.82142857142857	0.30379746835443	0.341772151898734	0.164556962025316	0.189873417721519	0.0506329113924051	0	0.0126582278481013	0.0379746835443038	0.0253164556962025	0.0632911392405063	0.151898734177215	0.126582278481013	0	0.0253164556962025	0.0506329113924051	0	0.113924050632911	0.0632911392405063	0.139240506329114	0.10126582278481	6	31	42	28	28	28	3	14	3	8	3	5	0	1	0	0	0	0	0	0	0	1	0	0	18	9	1	-14.5	-0.183544303797468	-15.79	-0.199873417721519	-14.5	9.26	-14.5	64.74	14.81	-0.517857142857143	-0.00655515370705244	-0.183544303797468	0.18746835443038
ENSSSCT00000020135.2	0.107142857142857	0.0535714285714286	0	0.0714285714285714	0.0178571428571429	0	0	0.0892857142857143	0	0.0178571428571429	0	0.0357142857142857	0.0535714285714286	0	0.0357142857142857	0.0892857142857143	0.0178571428571429	0.0178571428571429	0	0.0357142857142857	0.0178571428571429	0	0.0357142857142857	0.0892857142857143	0.0178571428571429	0.0178571428571429	0	0	0.0178571428571429	0	0.0714285714285714	0.0892857142857143	0.441558441558442	0.233766233766234	0.0179220779220779	0.0256005418510072	0.00636363636363634	77	1.26470588235294	0.337662337662338	0.220779220779221	0.233766233766234	0.207792207792208	0.103896103896104	0.025974025974026	0.038961038961039	0.012987012987013	0.0779220779220779	0.0779220779220779	0.051948051948052	0.12987012987013	0.012987012987013	0.0649350649350649	0.0649350649350649	0	0.0909090909090909	0.012987012987013	0.116883116883117	0.0779220779220779	12	29	27	18	18	18	11	9	3	3	0	0	1	1	1	1	0	1	0	0	1	0	0	0	9	9	0	-21.5	-0.279220779220779	-21.99	-0.285584415584416	-21.5	1.38	-21.5	74.3	2.24	-0.632352941176471	-0.0155122655122655	-0.279220779220779	0.0290909090909091
ENSSSCT00000020997.2	0	0	0.0126582278481013	0.0759493670886076	0	0.0253164556962025	0	0.0886075949367089	0	0.0126582278481013	0.0253164556962025	0.0126582278481013	0	0.0253164556962025	0.0253164556962025	0.151898734177215	0.0126582278481013	0.0126582278481013	0.0126582278481013	0.0253164556962025	0.0126582278481013	0.0126582278481013	0.0379746835443038	0.126582278481013	0.0126582278481013	0	0.0253164556962025	0	0.0126582278481013	0.0759493670886076	0.0506329113924051	0.113924050632911	0.515463917525773	0.319587628865979	0.0601030927835052	0.0205721923466934	0.0196907216494846	97	0.94	0.22680412371134	0.257731958762887	0.237113402061856	0.278350515463918	0.0618556701030928	0.0309278350515464	0.0721649484536082	0.0412371134020619	0.0927835051546392	0.0309278350515464	0.0309278350515464	0.0927835051546392	0.0721649484536082	0.0309278350515464	0.0309278350515464	0	0.154639175257732	0.0206185567010309	0.103092783505155	0.0927835051546392	9	43	36	31	31	31	12	5	8	5	4	3	1	0	0	0	1	0	0	0	0	0	0	0	14	16	1	-33.3	-0.343298969072165	-35.21	-0.362989690721649	-33.3	5.83	-33.3	87.18	9.55	-0.666	-0.0110741602926505	-0.343298969072165	0.0984536082474227
ENSSSCT00000032070.2	0.0512820512820513	0.0769230769230769	0	0.0256410256410256	0.0256410256410256	0	0.0512820512820513	0.0769230769230769	0.0256410256410256	0	0	0	0	0	0.0769230769230769	0.128205128205128	0.0256410256410256	0	0	0.0769230769230769	0.0256410256410256	0	0	0.0769230769230769	0.0256410256410256	0	0	0.0256410256410256	0.0256410256410256	0	0	0.179487179487179	0.390625	0.21875	0.16390625	0.0305860277695888	0.03015625	64	1.56	0.34375	0.265625	0.203125	0.1875	0.09375	0.046875	0.03125	0.0625	0.046875	0.109375	0.0625	0.109375	0.03125	0.015625	0.046875	0	0.09375	0.0625	0.109375	0.015625	5	16	23	14	14	14	2	9	1	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	6	6	2	-7.9	-0.1234375	-9.83	-0.15359375	-2.17	10.49	-0.1	45.42	16.12	-0.316	-0.00881696428571429	-0.0015625	0.251875
ENSSSCT00000020590.2	0.0224719101123596	0.0561797752808989	0.0112359550561798	0.0224719101123596	0.0224719101123596	0	0.0224719101123596	0.0674157303370787	0.0224719101123596	0.0112359550561798	0	0.0786516853932584	0.0449438202247191	0	0.0337078651685393	0.0674157303370787	0.0224719101123596	0	0	0.0337078651685393	0.0112359550561798	0	0.0786516853932584	0.0674157303370787	0.0449438202247191	0.0561797752808989	0	0.0337078651685393	0.0449438202247191	0.0337078651685393	0.0337078651685393	0.0561797752808989	0.45360824742268	0.278350515463918	0.0464948453608247	0.0203502197788014	0.0183505154639175	97	1.20454545454545	0.216494845360825	0.329896907216495	0.247422680412371	0.206185567010309	0.0412371134020619	0.0309278350515464	0.0515463917525773	0.0618556701030928	0.0515463917525773	0.0412371134020619	0.0824742268041237	0.0927835051546392	0.0412371134020619	0.0618556701030928	0.0206185567010309	0.0103092783505155	0.11340206185567	0.0515463917525773	0.144329896907216	0.0618556701030928	4	43	46	27	27	27	16	19	5	8	1	2	3	3	1	1	0	2	0	0	1	0	0	0	11	16	0	-29.2	-0.301030927835052	-30.98	-0.319381443298969	-29.2	4.51	-29.2	89.1	7.16	-0.663636363636364	-0.0111492936235204	-0.301030927835052	0.0738144329896907
ENSSSCT00000052244.1	0.0149253731343284	0.0746268656716418	0	0.0149253731343284	0.0298507462686567	0.0149253731343284	0.0149253731343284	0.0597014925373134	0.0149253731343284	0.0149253731343284	0.0149253731343284	0.0447761194029851	0.0597014925373134	0	0.0597014925373134	0.134328358208955	0.0149253731343284	0	0	0.0597014925373134	0	0	0.0298507462686567	0.0746268656716418	0.0149253731343284	0.0298507462686567	0	0.0298507462686567	0.0298507462686567	0	0.0447761194029851	0.104477611940299	0.5	0.319444444444444	0.0386111111111111	0.0271949187926699	0.015	72	1	0.236111111111111	0.263888888888889	0.333333333333333	0.166666666666667	0.0416666666666667	0.0694444444444444	0.0138888888888889	0	0.0277777777777778	0.0694444444444444	0.0833333333333333	0.125	0.0277777777777778	0.111111111111111	0.0138888888888889	0.0833333333333333	0.0555555555555556	0.0555555555555556	0.152777777777778	0.0555555555555556	4	35	32	23	23	23	12	9	5	4	1	0	2	3	1	1	1	0	0	0	0	0	0	0	6	11	6	-21.1	-0.293055555555556	-22.18	-0.308055555555556	-20.6	2.78	-20.6	66.94	4.01	-0.586111111111111	-0.0127415458937198	-0.286111111111111	0.0556944444444444
ENSSSCT00000056043.1	0	0.0263157894736842	0	0	0	0	0.0263157894736842	0.210526315789474	0	0	0	0.105263157894737	0	0	0	0.0789473684210526	0	0	0	0	0.0263157894736842	0.0263157894736842	0.0526315789473684	0.0789473684210526	0	0.0263157894736842	0	0.0526315789473684	0.0263157894736842	0.0263157894736842	0.0789473684210526	0.157894736842105	0.370967741935484	0.258064516129032	0.0837096774193548	0.0312801274838715	0.0140322580645161	62	1.69565217391304	0.274193548387097	0.354838709677419	0.209677419354839	0.161290322580645	0.0483870967741935	0.0161290322580645	0.0161290322580645	0.0483870967741935	0.0483870967741935	0.0483870967741935	0.129032258064516	0.0967741935483871	0.032258064516129	0.0645161290322581	0.0161290322580645	0.0161290322580645	0.112903225806452	0.112903225806452	0.129032258064516	0.0483870967741935	9	18	20	16	16	16	2	4	1	3	0	2	1	1	0	0	0	0	0	0	0	0	0	0	9	5	2	-9.4	-0.151612903225806	-10.27	-0.165645161290323	-9.4	5.19	-9.4	54.29	7.62	-0.408695652173913	-0.0094758064516129	-0.151612903225806	0.122903225806452
